term,label,definition
http://purl.obolibrary.org/obo/WBPhenotype_0001910,kinetochore organization variant,"Animals exhibit variations in the assembly, arrangement, orientation, or disassembly of the kinetochore, a multisubunit protein complex on chromosomes where the spindle fibers attach during cell division to pull the chromosomes apart."
http://purl.obolibrary.org/obo/WBPhenotype_0000576,organism physiology variant,Animals exhibit variations in any physical or chemical process required for the organism to carry out its normal function or be able to perceive and respond to stimuli.
http://purl.obolibrary.org/obo/WBPhenotype_0001720,spermatozoa retro location defective,Spermatozoa do not crawl back into the spermatheca after being swept into the uterus by passing oocytes.
http://purl.obolibrary.org/obo/WBPhenotype_0000386,genotoxic induced apoptosis variant,Programmed cell death of germ cells caused by exposure to DNA-damaging chemical agents does not occur to the same extent as it does in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001530,cephalic sensillum morphology variant,"Animals exhibit variations in the quantity, structure or organization of any component of a specialized sensory organ in the head that contains a CEP receptor neuron, compared to control. In C. elegans, cells in these organs are refractory to FITC dye uptake."
http://purl.obolibrary.org/obo/WBPhenotype_0002434,mitochondrial stress response variant,"Animals exhibit variations in their response to mitochondrial stress, compared to controls."
http://purl.obolibrary.org/obo/WBPhenotype_0000196,distal tip cell morphology variant,The morphological appearance of distal tip cells is varied compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001340,egg laying imipramine resistant,"Animals are not induced to lay eggs in reponse to exogenous imipramine. In C. elegans, imipramine stimulates egg-laying."
http://purl.obolibrary.org/obo/WBPhenotype_0002244,arsenic hypersensitive,Animals respond to arsenic at a lower concentration or at a shorter exposure time compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001150,polar body reabsorbed one two early emb,A polar body is reabsorbed in either the one cell- or the two-cell embryo.
http://purl.obolibrary.org/obo/WBPhenotype_0002054,magnesium hypersensitivity,Animals exhibit an exaggerated response to magnesium compared to control animals exposed to similar concentrations.
http://purl.obolibrary.org/obo/WBPhenotype_0001892,glycogen levels variant,Any variation in the levels of the polymerized form of glucose throughout the body of the animal as compared to controls.
http://purl.obolibrary.org/obo/WBPhenotype_0000919,body wall muscle cell spindle development variant,"Any variation in the progression of the region of a body wall muscle cell that contains the myofilament lattice (adjacent to the hypodermis) over time, from its initial state to the fully differentiated state compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0000729,cell death variant,Animals exhibit variations in any of the processes that lead to the termination of vital functions of a cell.
http://purl.obolibrary.org/obo/WBPhenotype_0000539,dorsal nerve cord development variant,"Variations in the progression of the anatomical structures that consist of processes of ventral cord motor neurons that send commissures to the dorsal side, as well as processes of certain head and tail neurons, over time from initial formation to mature structure compared to control (Wormatlas)."
http://purl.obolibrary.org/obo/WBPhenotype_0000349,flaccid,A semi-paralysed body phenotype in which muscle tone is lost and the animal fails to actively control its body shape (Wormatlas).
http://purl.obolibrary.org/obo/WBPhenotype_0000159,dauer arrest variant,"Animals exhibit variations in the entry/exit into a state of arrested tissue development during the dauer larval stage in response to harsh environmental conditions, compared to control. In C. elegans, the dauer larva enters a state of arrest in which no developmental changes occur, until the animal finds more suitable growing conditions, or until it spontaneously shifts back into a normal developmental schedule. (WormAtlas)."
http://purl.obolibrary.org/obo/WBPhenotype_0001303,extra and ectopic cell,"Animals have one or more extra cells of a particular type, which are present in places they are normally not found, when compared to the number and location of these cells in control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0002207,missing gonad arms,"Animals are missing one or both gonad arms, the normally U-shaped projections of the gonad that extend into the anterior or posterior of the animal and bends back towards the center of the animal."
http://purl.obolibrary.org/obo/WBPhenotype_0001113,P1 aster defective early emb,Early embryos exhibit defects in the array of microtubules emanating from a spindle pole that do not connect to kinetochores in the P1 cell.
http://purl.obolibrary.org/obo/WBPhenotype_0002017,VPC competence variant,Any variation in the ability of multipotent vulval precursor cells to respond to signals compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0000951,socket cell development variant,"Any variation in the progression of a socket cell over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0001855,fluoride resistant,"Animals fail to respond to the concentration of fluoride ions that elicits a response in control animals. Alternatively, animals require increased concentration or longer exposure to fluoride ions to elicit the response compared to control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0000761,spindle position orientation defective early emb,Early embryos exhibit defects in the placement or the alignment of the array of microtubules and associated molecules that form between opposite poles of a eukaryotic cell during mitosis or meiosis.
http://purl.obolibrary.org/obo/WBPhenotype_0001665,low incidence male progeny,"Lower numbers of male progeny occur in the population compared to control populations. In C. elegans, the low incidence of males phenotype in a self-fertilizing hermaphrodite population is a result of an decrease in X chromosome nondisjunction."
http://purl.obolibrary.org/obo/WBPhenotype_0000571,axon vesicle variant,"Axons of animals exhibit variations in the gross structure or organization of its spherical, membrane-bound, fluid-filled organelles, compared to that observed in control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0001475,trimethylthiazole chemotaxis variant,"Any variation in the directed movement of a worm in response to a specific concentration gradient of trimethylthiazole. In C. elegans, at specific concentrations, trimethylthiazole is an attractant."
http://purl.obolibrary.org/obo/WBPhenotype_0002379,mitochondria localization variant,The subcellular localization of mitochondrial organelles differ from that observed in control cells.
http://purl.obolibrary.org/obo/WBPhenotype_0000381,serotonin reuptake inhibitor resistant,"Animals fail to respond to the concentration of serotonin reuptake inhibitors that elicit a response in control animals. Alternatively, animals require increased concentration or longer exposure to this compound to elicit the response compared to control animals."
