immunoglobulin_complex	entity
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007026
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007027
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007028
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007031
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007033
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007039
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007040
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007049
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007051
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007052
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007053
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007054
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007056
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007057
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007059
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007060
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007076
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007077
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007084
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007088
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007091
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007093
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007094
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007095
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007097
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007112
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007127
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007129
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007134
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007140
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007141
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007143
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007144
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007154
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007155
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007162
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007163
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007165
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007267
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007268
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007269
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007271
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007274
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007275
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007276
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007281
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007283
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007285
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007286
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007289
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007292
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007296
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007320
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007338
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007346
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007369
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007398
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007399
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007409
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007411
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007413
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007416
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007492
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007498
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007517
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007519
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007525
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007530
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007548
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007549
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007568
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007588
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007591
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007600
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007610
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007611
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007612
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007617
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007618
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007620
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007622
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007623
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007626
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007631
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0007635
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0008021
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0008037
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0008038
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0008088
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0008089
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0008104
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0008150
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0008152
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0008156
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0008213
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0008219
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0008233
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0008234
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0008283
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0008284
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0008285
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0008291
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0008301
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0008306
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0008354
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0008356
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0008361
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0008380
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0008406
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0008584
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0008610
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0008630
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0008641
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009056
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009057
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009058
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009059
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009266
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009299
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009306
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009308
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009314
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009410
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009411
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009416
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009453
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009566
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009581
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009582
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009595
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009605
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009607
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009612
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009628
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009653
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009712
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009713
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009719
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009726
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009786
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009790
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009791
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009888
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009889
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009890
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009891
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009892
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009893
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009894
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009895
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009896
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009966
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009967
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009968
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009987
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009991
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009994
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0009996
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010032
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010033
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010212
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010256
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010260
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010324
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010332
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010389
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010453
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010454
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010455
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010466
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010467
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010468
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010469
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010470
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010506
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010507
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010508
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010549
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010556
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010557
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010558
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010562
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010563
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010564
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010571
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010604
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010605
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010608
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010623
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010628
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010629
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010638
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010639
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010646
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010647
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010648
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010672
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010673
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010674
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010720
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010721
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010769
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010770
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010771
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010793
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010817
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010821
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010822
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010823
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010927
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010937
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010938
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010941
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010942
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010948
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010952
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010965
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010968
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010970
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010971
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010972
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010975
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010976
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0010977
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0012501
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0012505
