?cls	?def	?xrefs
<http://purl.obolibrary.org/obo/CHEBI_37015>		
<http://purl.obolibrary.org/obo/GO_0030659>	"The lipid bilayer surrounding a cytoplasmic vesicle."	
<http://purl.obolibrary.org/obo/WBPhenotype_0002469>	"Any variation in the decrease in a behavioral response to a repeated plate tap stimulus compared to control."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001931>	"The morphology or number of connections between muscle arms and commissural motor axons varies from control animals."	
<http://purl.obolibrary.org/obo/GO_0032229>	"Any process that stops, prevents, or reduces the frequency, rate or extent of GABAergic synaptic transmission, the process of communication from a neuron to another neuron across a synapse using the neurotransmitter gamma-aminobutyric acid (GABA)."	
<http://purl.obolibrary.org/obo/PATO_0001490>	"A growth quality of a process inhering in an organism, structure, or group of organisms by virtue of the bearer's reduced or increased growth."	
<http://purl.obolibrary.org/obo/WBPhenotype_0002540>	"Animals exhibit a reduced rate of lawn/food leaving events, compared to controls."	
<http://purl.obolibrary.org/obo/CHEBI_51371>	"A drug used to produce muscle relaxation (excepting neuromuscular blocking agents). Its primary clinical and therapeutic use is the treatment of muscle spasm and immobility associated with strains, sprains, and injuries of the back and, to a lesser degree, injuries to the neck. Also used for the treatment of a variety of clinical conditions that have in common only the presence of skeletal muscle hyperactivity, for example, the muscle spasms that can occur in multiple sclerosis."	
<http://purl.obolibrary.org/obo/CHEBI_35235>		"Gmelin:49993"
<http://purl.obolibrary.org/obo/WBbt_0006977>	"ganglion in the tail region (posterior to rectum)."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001091>	"Animals exhibit variations in the elimination of fecal matter during the larval stage compared to control animals."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001771>	"Animals exhibit variations in the length or amount of any endogenous small interfering RNA molecule populations compared to control."	
<http://purl.obolibrary.org/obo/CHEBI_64228>	"A nucleoside that is one of the homologues in the mixture that is tunicamycin, characterised by an 11-methyldodec-2-enoyl fatty acyl substituent on the amino group of the tunicamine moiety."	"PMID:7061468"
<http://purl.obolibrary.org/obo/WBPhenotype_0000379>	"The most anterior portion of the animal contains a V-shaped indentation."	
<http://purl.obolibrary.org/obo/GO_0005622>	"A component of a cell contained within (but not including) the plasma membrane. In eukaryotes it includes the nucleus and cytoplasm."	"Wikipedia:Intracellular"
<http://purl.obolibrary.org/obo/GO_1902010>	"Any process that stops, prevents, or reduces the frequency, rate or extent of translation as a result of endoplasmic reticulum stress."	
<http://purl.obolibrary.org/obo/WBPhenotype_0002282>	"Animals exhibit increased levels of the process by which their cells digest parts of their own cytoplasm, compared to control."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001011>	"Population of unhatched eggs exhibit a complex combination of defects that do not match other class definitions."	
<http://purl.obolibrary.org/obo/WBPhenotype_0002665>	"Any variation in the properties of an RNA condensate within a cell or cellular compartment compared to control."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000694>	"Hermaphrodites fail to generate viable self-progeny and/or cross-progeny."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001597>	"Any variation that results in a fewer than control number of muscle cells."	
<http://purl.obolibrary.org/obo/CHEBI_35367>		
<http://purl.obolibrary.org/obo/WBPhenotype_0000544>	"Backward movement is often characterized by severe bending motions, more sharply angled and/or much deeper than stereotypical sinusoidal body bends of the control. Animal moves backward with uncharacteristic loss of smooth sinusoidal motion or body posture (Wormatlas)."	
<http://purl.obolibrary.org/obo/WBPhenotype_0002148>	"Animals show reduced susceptibility to gene silencing in somatic cells triggered by double stranded RNA (dsRNA), compared to control."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001436>	"Animals tend to initiate a response more often, compared to control, after nose-on collisions with an object. In C. elegans, animals initiate backwards movement in response to nose touch."	
<http://purl.obolibrary.org/obo/PATO_0001472>	"A depth which is relatively low."	
<http://purl.obolibrary.org/obo/PATO_0000596>	"A volume which is relatively low."	
<http://purl.obolibrary.org/obo/WBPhenotype_0004023>	"Animals exhibit variations in the frequency of oscillations between adjacent body segments from that observed for control animals."	
<http://purl.obolibrary.org/obo/CHEBI_29202>	"A colourless, volatile, poisonous inorganic compound with the formula HNCO; the simplest stable chemical compound that contains carbon, hydrogen, nitrogen, and oxygen, the four most commonly-found elements in organic chemistry and biology."	"PMID:26124058 CAS:75-13-8 Reaxys:1616281 PMID:26760716 PMID:19494520 Beilstein:1616281 Gmelin:840 PMID:977566"
<http://purl.obolibrary.org/obo/WBPhenotype_0002273>	"Animals exhibit enhanced negative effects on growth, health, development or metabolism, in response to dietary sugar-rich diets, compared to controls."	
<http://purl.obolibrary.org/obo/GO_1902231>	"Any process that activates or increases the frequency, rate or extent of intrinsic apoptotic signaling pathway in response to DNA damage."	
<http://purl.obolibrary.org/obo/WBls_0000037>	"The stage when an animal shifts from L3 larva to L4 larva. It includes the synthesis of new cuticle, cease of phrayngeal pumping during a lethargus stage, and the shed off of old cuticle."	
<http://purl.obolibrary.org/obo/GO_0006401>	"The chemical reactions and pathways resulting in the breakdown of RNA, ribonucleic acid, one of the two main type of nucleic acid, consisting of a long, unbranched macromolecule formed from ribonucleotides joined in 3',5'-phosphodiester linkage."	
<http://purl.obolibrary.org/obo/GO_0002831>	"Any process that modulates the frequency, rate, or extent of a response to biotic stimulus."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000654>	"Animals exhibit variations in the fusion of intracellular neurotransmitter-filled membrane-bound vesicles with the pre-synaptic membrane of the neuronal cell compared to control."	
<http://purl.obolibrary.org/obo/CHEBI_35237>		"Gmelin:49992"
<http://purl.obolibrary.org/obo/GO_0032351>	"Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving any hormone."	
<http://purl.obolibrary.org/obo/CHEBI_51422>	"Any organic substituent group, regardless of functional type, having two free valences at carbon atom(s)."	
<http://purl.obolibrary.org/obo/GO_0040011>	"Self-propelled movement of a cell or organism from one location to another."	
<http://purl.obolibrary.org/obo/GO_0043244>	"Any process that modulates the frequency, rate or extent of protein complex disassembly, the disaggregation of a protein complex into its constituent components."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001766>	"Animals are more sensitive to the reduction of cholesterol in the environment compared to control animals."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001415>	"Animals exhibit variations that result in variations in the ability of or extent to which pathogens adhere to the surface of animals, compared to control."	
<http://purl.obolibrary.org/obo/WBPhenotype_0002048>	"Animals survive longer, or do not respond to the same degree as control animals under similar conditions of abamectin exposure."	
<http://purl.obolibrary.org/obo/CHEBI_50267>	"Synthetic or natural substance which is given to prevent a disease or disorder or are used in the process of treating a disease or injury due to a poisonous agent."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000339>	"Worms sporatically appear turgid or swollen as a result of an excess number of eggs being retained in the uterus."	
<http://purl.obolibrary.org/obo/CHEBI_35236>		"Gmelin:2352354"
<http://purl.obolibrary.org/obo/GO_0043005>	"A prolongation or process extending from a nerve cell, e.g. an axon or dendrite."	"NIF_Subcellular:sao867568886"
<http://purl.obolibrary.org/obo/WBPhenotype_0001451>	"Any variation in the directed movement of a worm in response to a specific concentration gradient of garlic compared to control. In C. elegans, garlic is typically a repellant."	
<http://purl.obolibrary.org/obo/WBbt_0005752>	"anatomical or cell objects that exist in only one, male or hermaphrodite, sex."	
<http://purl.obolibrary.org/obo/GO_0051093>	"Any process that stops, prevents or reduces the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000358>	"Animals execute supernumerary cell divisions post-hatching."	
<http://purl.obolibrary.org/obo/GO_0034976>	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stress acting at the endoplasmic reticulum. ER stress usually results from the accumulation of unfolded or misfolded proteins in the ER lumen."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001123>	"AB and P1 divide synchronously."	
<http://purl.obolibrary.org/obo/GO_0002520>	"The process whose specific outcome is the progression of an organismal system whose objective is to provide calibrated responses by an organism to a potential internal or invasive threat, over time, from its formation to the mature structure. A system is a regularly interacting or interdependent group of organs or tissues that work together to carry out a given biological process."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001219>	"Animals exhibit a decrease in the rate or extent of programmed cell death and thus an increase in cell survival, as it pertains to a sex-specific feature, compared to control populations."	
